Date,Open,High,Low,Close,Adj Close,Volume
2018-01-26,11175.870117,11656.540039,10346.860352,11104.200195,11104.200195,1560135332
2018-01-27,11104.339844,11638.690430,10879.200195,11459.709961,11459.709961,1031091633
2018-01-28,11460.389648,12064.190430,11407.940430,11767.740234,11767.740234,1038153169
2018-01-29,11767.740234,11860.290039,11089.519531,11233.950195,11233.950195,920836244
2018-01-30,11234.320313,11263.700195,9871.209961,10107.259766,10107.259766,1720894077
2018-01-31,10107.400391,10377.959961,9698.129883,10226.860352,10226.860352,1230902973
2018-02-01,10226.860352,10280.839844,8726.950195,9114.719727,9114.719727,1964308989
2018-02-02,9114.730469,9147.929688,7786.200195,8870.820313,8870.820313,2768759876
2018-02-03,8872.870117,9504.370117,8194.679688,9251.269531,9251.269531,1253484523
2018-02-04,9251.269531,9400.990234,7889.830078,8218.049805,8218.049805,1413207410
2018-02-05,8218.049805,8391.290039,6627.310059,6937.080078,6937.080078,2534149181
2018-02-06,6936.430176,7932.379883,5968.359863,7701.250000,7701.250000,3397596513
2018-02-07,7701.250000,8572.679688,7208.859863,7592.720215,7592.720215,2159765331
2018-02-08,7593.779785,8643.940430,7590.479980,8260.690430,8260.690430,1594673973
2018-02-09,8259.259766,8743.200195,7775.359863,8696.830078,8696.830078,1348072086
2018-02-10,8696.830078,9081.490234,8176.250000,8569.290039,8569.290039,1348923336
2018-02-11,8569.320313,8573.349609,7862.310059,8084.609863,8084.609863,1013771945
2018-02-12,8084.609863,8997.339844,8084.410156,8911.269531,8911.269531,1085921871
2018-02-13,8911.169922,8955.150391,8379.349609,8544.690430,8544.690430,853320352
2018-02-14,8544.690430,9508.219727,8542.980469,9485.639648,9485.639648,1220863360
2018-02-15,9485.639648,10223.580078,9363.379883,10033.750000,10033.750000,1666668487
2018-02-16,10033.750000,10303.139648,9720.379883,10188.730469,10188.730469,1061827697
2018-02-17,10188.730469,11119.450195,10074.070313,11097.209961,11097.209961,1327921168
2018-02-18,11097.209961,11288.339844,10161.009766,10417.230469,10417.230469,1659704217
2018-02-19,10418.120117,11265.959961,10336.320313,11182.280273,11182.280273,1186535653
2018-02-20,11182.280273,11802.230469,11130.950195,11256.429688,11256.429688,1640343867
2018-02-21,11257.000000,11295.580078,10374.849609,10517.610352,10517.610352,1522030976
